product_name;grape;popularity;critics_score;avg_price;region;product_url;grape_url;source_url
Domaine de la Romanee-Conti Romanee-Conti Grand Cru, Cote de Nuits, France;Pinot Noir;12th in popularity;98 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+de+la+grand+cru+cote+nuit+romanee+conti+vosne+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine de la Romanee-Conti La Tache Grand Cru Monopole, Cote de Nuits, France;Pinot Noir;17th in popularity;97 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+de+la+romanee+conti+tache+grand+cru+monopole+cote+nuit+vosne+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine de la Romanee-Conti Romanee-Saint-Vivant Grand Cru, Cote de Nuits, France;Pinot Noir;46th in popularity;96 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+de+la+romanee+conti+st+vivant+grand+cru+cote+nuit+vosne+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine de la Romanee-Conti Echezeaux Grand Cru, Cote de Nuits, France;Pinot Noir;50th in popularity;94 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+de+la+romanee+conti+grand+cru+cote+nuit+echezeaux+flagey+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine de la Romanee-Conti Richebourg Grand Cru, Cote de Nuits, France;Pinot Noir;53rd in popularity;96 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+de+la+romanee+conti+grand+cru+cote+nuit+richebourg+vosne+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Comte Georges de Vogue Musigny Grand Cru 'Cuvee Vieilles Vignes', Cote de Nuits, France;Pinot Noir;54th in popularity;95 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+comte+george+de+vogue+grand+cru+cuvee+vieilles+vigne+cote+nuit+musigny+chambolle+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Armand Rousseau Pere et Fils Chambertin Grand Cru, Cote de Nuits, France;Pinot Noir;59th in popularity;96 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+armand+rousseau+pere+chambertin+grand+cru+le+gevrey+cote+de+nuit+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Leroy Musigny Grand Cru, Cote de Nuits, France;Pinot Noir;79th in popularity;98 / 100;;Burgundy;https://www.wine-searcher.com/find/leroy+grand+cru+musigny+chambolle+cote+de+nuit+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Coche-Dury Meursault, Cote de Beaune, France;Chardonnay;84th in popularity;92 / 100;;Burgundy;https://www.wine-searcher.com/find/coche+dury+meursault+cote+de+beaune+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine de la Romanee-Conti Grands Echezeaux Grand Cru, Cote de Nuits, France;Pinot Noir;90th in popularity;95 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+de+la+romanee+conti+grandsechezeaux+grand+cru+cote+nuit+flagey+echezeaux+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Armand Rousseau Pere et Fils Clos Saint-Jacques, Gevrey-Chambertin Premier Cru, France;Pinot Noir;99th in popularity;95 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+armand+rousseau+pere+clos+st+jacques+gevrey+chambertin+premier+cru+cote+de+nuit+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Leflaive Les Pucelles, Puligny-Montrachet Premier Cru, France;Chardonnay;111th in popularity;94 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+leflaive+les+pucelle+puligny+montrachet+premier+cru+cote+de+beaune+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine de la Romanee-Conti Montrachet Grand Cru, Cote de Beaune, France;Chardonnay;116th in popularity;97 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+de+la+romanee+conti+montrachet+grand+cru+cote+beaune+le+puligny+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine du Clos de Tart 'Clos de Tart' Grand Cru Monopole, Cote de Nuits, France;Pinot Noir;131st in popularity;95 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+du+grand+cru+monopole+cote+nuit+clos+de+tart+morey+st+denis+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Georges & Christophe Roumier Bonnes-Mares Grand Cru, Cote de Nuits, France;Pinot Noir;140th in popularity;95 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+george+christoph+roumier+grand+cru+bonnes+mares+chambolle+musigny+cote+de+nuit+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine des Lambrays Clos des Lambrays Grand Cru, Cote de Nuits, France;Pinot Noir;144th in popularity;95 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+de+lambrays+clos+grand+cru+cote+nuit+morey+st+denis+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Armand Rousseau Pere et Fils Chambertin Clos-de-Beze Grand Cru, Cote de Nuits, France;Pinot Noir;147th in popularity;96 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+armand+rousseau+pere+grand+cru+cote+nuit+chambertin+clos+de+beze+gevrey+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Leflaive Chevalier-Montrachet Grand Cru, Cote de Beaune, France;Chardonnay;148th in popularity;96 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+leflaive+grand+cru+chevalier+montrachet+puligny+cote+de+beaune+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Leflaive Batard-Montrachet Grand Cru, Cote de Beaune, France;Chardonnay;149th in popularity;95 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+leflaive+grand+cru+batard+montrachet+puligny+cote+de+beaune+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Jacques-Frederic Mugnier Clos de la Marechale, Nuits-Saint-Georges Premier Cru, France;Pinot Noir;150th in popularity;91 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+jacques+frederick+mugnier+clos+de+la+marechal+nuit+st+george+premier+cru+cote+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Leflaive Clavoillon, Puligny-Montrachet Premier Cru, France;Chardonnay;151st in popularity;92 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+leflaive+clavoillon+puligny+montrachet+premier+cru+cote+de+beaune+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Dujac Clos de la Roche Grand Cru, Cote de Nuits, France;Pinot Noir;161st in popularity;95 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+dujac+grand+cru+cote+nuit+clos+de+la+roche+morey+st+denis+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Jacques-Frederic Mugnier Musigny Grand Cru, Cote de Nuits, France;Pinot Noir;163rd in popularity;96 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+jacques+frederick+mugnier+grand+cru+musigny+chambolle+cote+de+nuit+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Ponsot Clos de la Roche Grand Cru 'Cuvee Vieilles Vignes', Cote de Nuits, France;Pinot Noir;166th in popularity;95 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+ponsot+grand+cru+cuvee+vieilles+vigne+cote+nuit+clos+de+la+roche+morey+st+denis+burgundy+france;https://www.wine-searcher.com/grape-384-pinot-noir;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Bonneau du Martray Corton-Charlemagne Grand Cru, Cote de Beaune, France;Chardonnay;182nd in popularity;94 / 100;;Burgundy;https://www.wine-searcher.com/find/dom+bonneau+du+martray+grand+cru+corton+charlemagne+aloxe+cote+de+beaune+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-burgundy?tab_F=mostpopular
Domaine Leflaives Macon-Verze, Maconnais, France;Chardonnay;424th in popularity;89 / 100;$ 75;Macon;https://www.wine-searcher.com/find/dom+leflaive+macon+verze+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Guffens-Heynen Macon Pierreclos 'Tri de Chavigne', Burgundy, France;Chardonnay;662nd in popularity;91 / 100;$ 123;Macon;https://www.wine-searcher.com/find/guffens+heynen+tri+de+chavigne+macon+pierreclos+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine Leflaives Macon-Verze Les Chenes, Burgundy, France;Chardonnay;113th in popularity;90 / 100;$ 89;Macon;https://www.wine-searcher.com/find/dom+leflaive+les+chene+macon+verze+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Guffens-Heynen Macon-Pierreclos Premier Jus de Chavigne, Burgundy, France;Chardonnay;073rd in popularity;92 / 100;$ 135;Macon;https://www.wine-searcher.com/find/guffens+heynen+premier+jus+de+chavigne+macon+pierreclos+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Guffens-Heynen Macon-Pierreclos 'Juliette et les Vieilles de Chavigne', Burgundy, France;Chardonnay;367th in popularity;94 / 100;$ 204;Macon;https://www.wine-searcher.com/find/guffens+heynen+juliette+les+vieilles+de+chavigne+macon+pierreclos+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine Leflaives Macon-Verze Le Monte, Burgundy, France;Chardonnay;653rd in popularity;90 / 100;$ 96;Macon;https://www.wine-searcher.com/find/dom+leflaive+le+monte+macon+verze+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Louis Latour Macon-Lugny Les Genievres, Burgundy, France;Chardonnay;821st in popularity;88 / 100;$ 23;Macon;https://www.wine-searcher.com/find/louis+latour+les+jenever+macon+lugny+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Guffens-Heynen Macon-Pierreclos 'Le Chavigne', Burgundy, France;Chardonnay;950th in popularity;90 / 100;$ 100;Macon;https://www.wine-searcher.com/find/guffens+heynen+le+chavigne+macon+pierreclos+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine des Heritiers du Comte Lafon Macon Milly-Lamartine, Burgundy, France;Chardonnay;242nd in popularity;89 / 100;$ 37;Macon;https://www.wine-searcher.com/find/dom+de+heritier+du+comte+lafon+macon+milly+la+martine+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine des Heritiers du Comte Lafon Macon-Uchizy Les Maranches, Burgundy, France;Chardonnay;856th in popularity;89 / 100;$ 38;Macon;https://www.wine-searcher.com/find/dom+de+heritier+du+comte+lafon+les+maranches+macon+uchizy+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Guffens-Heynen Macon-Pierreclos 'En Crazy', Burgundy, France;Chardonnay;557th in popularity;89 / 100;$ 109;Macon;https://www.wine-searcher.com/find/guffens+heynen+crazy+macon+pierreclos+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Cave de Lugny Macon-Lugny Les Charmes, Burgundy, France;Chardonnay;610th in popularity;87 / 100;$ 19;Macon;https://www.wine-searcher.com/find/cave+de+lugny+les+charmes+macon+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Boisson-Vadot 'Pierre Boisson' Macon Bray 'Les Essarts', Maconnais, France;Chardonnay;396th in popularity;91 / 100;$ 37;Macon;https://www.wine-searcher.com/find/boisson+vadot+pierre+les+essarts+macon+bray+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine de la Jobeline Macon Verze En Previsy, Burgundy, France;Chardonnay;638th in popularity;88 / 100;$ 33;Macon;https://www.wine-searcher.com/find/dom+de+la+jobeline+previsy+macon+verze+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine des Heritiers du Comte Lafon Macon Chardonnay Clos de la Crochette, Burgundy, France;Chardonnay;734th in popularity;89 / 100;$ 40;Macon;https://www.wine-searcher.com/find/dom+de+heritier+du+comte+lafon+chard+clos+la+crochette+macon+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine Leflaives Macon Solutre, Burgundy, France;Chardonnay;956th in popularity;90 / 100;$ 101;Macon;https://www.wine-searcher.com/find/dom+leflaive+solutre+macon+pouilly+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine des Heritiers du Comte Lafon Macon Milly-Lamartine Clos du Four, Burgundy, France;Chardonnay;115th in popularity;90 / 100;$ 44;Macon;https://www.wine-searcher.com/find/dom+de+heritier+du+comte+lafon+clos+four+macon+milly+la+martine+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine Thibert Macon-Verze, Burgundy, France;Chardonnay;981st in popularity;88 / 100;$ 37;Macon;https://www.wine-searcher.com/find/dom+thibert+macon+verze+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine Leflaives Macon Ige, Burgundy, France;Chardonnay;586th in popularity;89 / 100;$ 72;Macon;https://www.wine-searcher.com/find/dom+leflaive+macon+ige+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine Valette Macon Chaintre Vieilles Vignes, Burgundy, France;Chardonnay;862nd in popularity;91 / 100;$ 49;Macon;https://www.wine-searcher.com/find/dom+valette+vieilles+vigne+macon+chaintre+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Joseph Drouhin Macon Bussieres Les Clos, Maconnais, France;Chardonnay;846th in popularity;88 / 100;$ 23;Macon;https://www.wine-searcher.com/find/joseph+drouhin+les+clos+macon+bussieres+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Joseph Drouhin Macon Lugny Les Crays, Burgundy, France;Chardonnay;909th in popularity;87 / 100;$ 23;Macon;https://www.wine-searcher.com/find/joseph+drouhin+les+crays+macon+lugny+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Verget Macon Pierreclos, Burgundy, France;Chardonnay;736th in popularity;89 / 100;$ 22;Macon;https://www.wine-searcher.com/find/verget+macon+pierreclos+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine des Heritiers du Comte Lafon Macon Bussieres, Burgundy, France;Chardonnay;464th in popularity;88 / 100;$ 37;Macon;https://www.wine-searcher.com/find/dom+de+heritier+du+comte+lafon+macon+bussieres+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Domaine Jules Desjourneys Macon Verze, Maconnais, France;Chardonnay;548th in popularity;90 / 100;$ 41;Macon;https://www.wine-searcher.com/find/dom+jules+desjourneys+macon+verze+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-macon?tab_F=mostpopular
Vincent Dauvissat Chablis, Burgundy, France;Chardonnay;807th in popularity;90 / 100;€ 97;Chablis;https://www.wine-searcher.com/find/vincent+dauvissat+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Domaine Francois Raveneau Chablis, Burgundy, France;Chardonnay;908th in popularity;90 / 100;€ 254;Chablis;https://www.wine-searcher.com/find/dom+francois+raveneau+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
William Fevre Chablis, Burgundy, France;Chardonnay;187th in popularity;89 / 100;€ 31;Chablis;https://www.wine-searcher.com/find/william+fevre+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Jean-Paul & Benoit Droin Chablis, Burgundy, France;Chardonnay;460th in popularity;89 / 100;€ 31;Chablis;https://www.wine-searcher.com/find/jean+paul+benoit+droin+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Louis Jadot Chablis, Burgundy, France;Chardonnay;519th in popularity;88 / 100;€ 24;Chablis;https://www.wine-searcher.com/find/louis+jadot+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Thomas Pico Domaine Pattes Loup Chablis, Burgundy, France;Chardonnay;688th in popularity;89 / 100;€ 45;Chablis;https://www.wine-searcher.com/find/thomas+pico+dom+pattes+loup+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Joseph Drouhin 'Drouhin-Vaudon' Chablis, Burgundy, France;Chardonnay;899th in popularity;88 / 100;€ 25;Chablis;https://www.wine-searcher.com/find/joseph+drouhin+vaudon+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Domaine Laroche Chablis Saint Martin, Burgundy, France;Chardonnay;957th in popularity;88 / 100;€ 28;Chablis;https://www.wine-searcher.com/find/dom+laroche+st+martin+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Moreau-Naudet Chablis, Burgundy, France;Chardonnay;956th in popularity;89 / 100;€ 41;Chablis;https://www.wine-searcher.com/find/moreau+naudet+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Louis Latour Chablis, Burgundy, France;Chardonnay;994th in popularity;86 / 100;€ 34;Chablis;https://www.wine-searcher.com/find/louis+latour+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Samuel Billaud Chablis, Burgundy, France;Chardonnay;483rd in popularity;89 / 100;€ 34;Chablis;https://www.wine-searcher.com/find/sam+billaud+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Domaine Billaud-Simon Chablis, Burgundy, France;Chardonnay;534th in popularity;89 / 100;€ 32;Chablis;https://www.wine-searcher.com/find/dom+billaud+simon+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Jean-Marc Brocard Chablis, Burgundy, France;Chardonnay;342nd in popularity;88 / 100;€ 24;Chablis;https://www.wine-searcher.com/find/jean+marc+brocard+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Domaine Daniel-Etienne Defaix Chablis Vieilles Vignes, Burgundy, France;Chardonnay;420th in popularity;89 / 100;€ 36;Chablis;https://www.wine-searcher.com/find/dom+daniel+etienne+defaix+vieilles+vigne+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Alain et Cyril Gautheron Chablis, Burgundy, France;Chardonnay;474th in popularity;88 / 100;€ 28;Chablis;https://www.wine-searcher.com/find/alain+cyril+gautheron+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Patrick Piuze Chablis 'Terroir de Chablis', Burgundy, France;Chardonnay;714th in popularity;89 / 100;€ 30;Chablis;https://www.wine-searcher.com/find/patrick+piuze+terroir+de+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Regnard Chablis Grand Regnard, Burgundy, France;Chardonnay;600th in popularity;87 / 100;€ 39;Chablis;https://www.wine-searcher.com/find/regnard+grand+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Simonnet-Febvre Chablis, Burgundy, France;Chardonnay;007th in popularity;89 / 100;€ 24;Chablis;https://www.wine-searcher.com/find/simonnet+febvre+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
William Fevre Chablis Champs Royaux, Burgundy, France;Chardonnay;328th in popularity;88 / 100;€ 30;Chablis;https://www.wine-searcher.com/find/william+fevre+champ+royaux+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Domaine Alice et Olivier de Moor Chablis L'Humeur du Temps, Burgundy, France;Chardonnay;780th in popularity;90 / 100;€ 58;Chablis;https://www.wine-searcher.com/find/dom+alice+olivier+de+moor+l+humeur+du+temps+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Albert Bichot Chablis, Burgundy, France;Chardonnay;866th in popularity;88 / 100;€ 27;Chablis;https://www.wine-searcher.com/find/albert+bichot+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Jean-Marc Brocard Domaine Sainte Claire Chablis Vieilles Vignes, Burgundy, France;Chardonnay;996th in popularity;89 / 100;€ 23;Chablis;https://www.wine-searcher.com/find/jean+marc+brocard+dom+st+clair+vieilles+vigne+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Jean-Marc Brocard Chablis Sainte Claire, Burgundy, France;Chardonnay;815th in popularity;88 / 100;€ 23;Chablis;https://www.wine-searcher.com/find/jean+marc+brocard+st+clair+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Domaine Lavantureux Chablis 'Vauprin', Burgundy, France;Chardonnay;184th in popularity;91 / 100;€ 43;Chablis;https://www.wine-searcher.com/find/dom+lavantureux+vau+prin+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Domaine Jean Dauvissat Pere & Fils Chablis, Burgundy, France;Chardonnay;541st in popularity;88 / 100;€ 30;Chablis;https://www.wine-searcher.com/find/dom+jean+dauvissat+pere+chablis+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-chablis?tab_F=mostpopular
Domaines Leflaive Pouilly-Fuisse, Maconnais, France;Chardonnay;706th in popularity;90 / 100;$ 119;Maconnais;https://www.wine-searcher.com/find/dom+leflaive+pouilly+fuisse+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-maconnais?tab_F=mostpopular
Louis Jadot Pouilly-Fuisse, Maconnais, France;Chardonnay;800th in popularity;89 / 100;$ 31;Maconnais;https://www.wine-searcher.com/find/louis+jadot+pouilly+fuisse+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-maconnais?tab_F=mostpopular
Chateau des Quarts Clos des Quarts Aux Quarts, Pouilly-Fuisse Premier Cru, France;Chardonnay;892nd in popularity;91 / 100;$ 64;Maconnais;https://www.wine-searcher.com/find/de+quarts+clos+aux+pouilly+fuisse+premier+cru+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-maconnais?tab_F=mostpopular
Guffens-Heynen Pouilly-Fuisse Croux et Petits-Croux, Maconnais, France;Chardonnay;927th in popularity;98 / 100;$ 700;Maconnais;https://www.wine-searcher.com/find/guffens+heynen+croux+petit+pouilly+fuisse+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-maconnais?tab_F=mostpopular
Chateau-Fuisse Pouilly-Fuisse 'Tete de Cru - Tete de Cuvee', Maconnais, France;Chardonnay;936th in popularity;90 / 100;$ 49;Maconnais;https://www.wine-searcher.com/find/chateaufuisse+tete+de+cru+cuvee+pouilly+fuisse+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-maconnais?tab_F=mostpopular
Louis Jadot Macon-Villages, Burgundy, France;Chardonnay;239th in popularity;87 / 100;$ 16;Maconnais;https://www.wine-searcher.com/find/louis+jadot+macon+village+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-maconnais?tab_F=mostpopular
Jean Thevenet Domaine de la Bongran Vire-Clesse 'Cuvee Tradition E.J. Thevenet', Maconnais, France;Chardonnay;551st in popularity;91 / 100;$ 40;Maconnais;https://www.wine-searcher.com/find/jean+thevenet+dom+de+la+bongrand+cuvee+tradition+e+j+vire+clesse+maconnais+burgundy+france;https://www.wine-searcher.com/grape-98-chardonnay;https://www.wine-searcher.com/regions-maconnais?tab_F=mostpopular
